wage,university,female,age
27.03846,1,1,30
18.23461,1,0,28
20.66091,1,1,30
8.919231,0,1,32
15.36923,0,1,34
20.20769,0,0,29
13.46923,1,1,27
11.085417,0,0,28
14.69689,1,0,32
13.51667,1,0,28
14.55914,1,1,31
23.68461,0,0,33
10.742307,1,0,30
20.65769,0,1,34
14.82885,0,1,31
35.35128,0,0,33
11.303846,0,1,27
27.13846,0,0,31
12.84615,0,1,28
11.153846,0,0,25
15.67308,0,1,28
41.76154,1,1,33
24.73461,1,1,31
23.70385,0,1,26
7.557693,0,1,28
15.91154,0,1,25
15.26923,0,1,33
11.521428,1,0,29
33.15769,1,0,33
10.4,0,0,29
14.95,1,0,29
13.375,0,0,30
13.175,0,0,28
24.22436,1,0,27
29.91282,1,0,31
33.85,0,0,26
17.32308,0,0,29
12.1,0,0,31
44.70804,1,0,27
22.13077,0,0,29
23.70385,1,0,25
16.74231,0,0,28
12.115385,0,0,25
24.38461,1,0,27
24.76752,0,0,34
12.215385,0,0,26
23.98333,1,0,31
10.51282,1,1,25
10.891758,0,1,27
16.41154,1,0,29
14.03846,0,0,25
20.44872,1,1,25
42.80385,1,1,29
29.59231,1,0,31
12.765385,1,0,31
24.87222,1,0,26
17.62308,1,1,32
41.31154,1,0,28
14.51923,0,0,25
37.13803,1,0,29
17.12308,0,0,27
47.84231,1,0,26
20.02692,0,0,32
36.65385,1,1,30
34.4,1,0,31
22.28077,1,0,30
22.08077,1,0,28
31.99615,0,1,32
11.2,0,0,32
23.54231,1,0,33
18.66539,1,1,28
20.87692,0,0,28
13.13333,0,0,28
16.84615,0,0,30
26.35769,0,0,28
12.053846,0,0,34
12.83571,0,1,26
27.28846,1,0,32
18.28826,0,0,26
18.36539,0,0,25
24.88935,1,1,27
60.64231,1,0,29
30.25769,1,0,29
22.58077,0,1,34
14.51923,0,0,25
13.44615,0,1,34
12.465385,0,1,29
17.67308,0,1,33
15.06923,0,1,31
10.311538,0,0,31
16.26154,1,1,28
24.73461,1,1,31
11.155983,0,1,33
10.592307,0,0,29
7.848077,0,0,28
11.803846,0,1,32
31.69615,1,0,28
21.41154,1,0,29
38.90769,1,0,28
12.05,0,1,31
19,0,0,30
12.690659,0,1,34
24.63461,1,1,30
17.77308,0,1,34
18.78461,1,1,34
23.17308,1,1,25
10.542307,0,1,29
32.40603,1,1,33
9.110256,0,0,27
14.46923,0,0,27
11.161538,0,0,27
11.734615,0,0,26
9.410256,0,0,30
13.92692,0,1,34
12.3,0,1,26
21.78077,1,0,25
14.23846,0,0,27
17.05,1,0,30
13.48376,1,1,28
13.015385,0,0,34
16.49231,0,1,26
9.019231,0,1,33
14.81923,0,0,28
13.58956,0,1,32
22.03077,1,1,28
26.92941,0,0,34
21.98077,1,0,27
22.53077,0,0,33
26.73846,1,1,27
21.78077,1,0,25
11.1,0,0,31
9.480769,1,0,27
10.461538,0,1,33
11.35,0,1,34
31.79615,1,0,29
46.11923,1,0,28
18.18461,1,1,28
15.65,0,1,32
7.978205,0,1,29
17.71539,0,0,31
53.43077,1,0,29
31.64615,0,0,28
18.98846,0,1,25
18.43461,0,1,31
16.53626,0,0,28
9.2,0,0,32
10.261538,0,1,31
20.49402,0,0,34
10.041093,0,1,25
6.876923,0,1,26
7.834615,0,1,25
17.67308,0,1,33
18.92564,0,0,29
16.17115,0,1,30
34.35,1,1,31
41.71154,1,0,32
16.65192,0,1,30
22.53077,1,1,33
19.94402,0,1,29
19.62692,1,1,28
26.45427,1,0,29
18.96227,0,1,29
22.23077,1,1,30
12.79615,0,0,27
11.273077,0,0,31
17.78461,1,1,29
15.79786,1,0,25
8.719231,0,1,30
10.65,0,1,27
16.54103,0,0,34
17.12308,1,1,27
22.94231,0,1,28
23.4,0,0,34
15.49615,0,0,29
25.77692,0,0,27
17.57308,1,0,31
22.48077,0,1,33
15.45,0,1,30
50.56538,1,0,34
38.97692,1,1,34
22.79231,1,1,26
19.90769,1,1,26
25.34615,1,0,27
13.77692,0,0,32
17.32308,0,0,29
13.4875,0,1,26
16.59231,0,1,27
25.11539,1,1,30
20.3,0,0,28
6.415385,0,1,31
28.2102,0,0,27
23.58333,1,0,27
15.58077,0,0,26
19.59615,0,1,33
11.953846,0,0,33
16.87308,0,1,25
16.18626,0,1,25
47.84231,1,0,26
8.569231,0,0,28
23.33547,1,0,32
25.00769,1,1,27
13.2,0,0,32
9.280769,0,1,26
22.03077,1,1,28
25.21539,1,1,31
22.94231,1,0,27
17.72308,0,0,33
18.48846,1,1,30
43.51538,1,0,26
14.96923,0,1,30
21.4,0,1,27
12.515385,0,0,29
8.207693,0,0,34
34.83491,0,0,34
8.447337,1,1,29
15.31923,0,0,33
30.92778,0,1,32
25.97692,1,1,29
22.89231,1,1,27
14.66923,1,0,26
7.357693,1,0,25
10.161538,0,1,30
40.10214,1,0,33
39.40769,1,0,33
26.88846,1,0,28
18.68461,1,1,33
10.25,1,0,27
17.22308,1,1,28
19.42692,0,0,26
22.08077,1,0,28
29.14231,1,1,27
16.99231,0,1,31
23.61648,0,0,26
14.08461,0,1,25
5.434615,0,1,26
17.19231,0,1,33
26.22692,1,0,31
9.446154,0,1,29
29.84231,0,0,34
8.255555,0,0,27
19.32692,1,1,25
15.20769,0,0,29
12.740559,0,0,33
8.095055,1,0,31
52.48846,1,0,34
21.71923,1,0,34
24.55385,1,1,34
19.72692,0,0,29
14.85695,0,1,25
17.82308,0,0,34
23.19231,1,1,30
17.88461,0,0,25
21.29396,1,0,27
17.45385,1,0,25
21.35,0,0,26
13.87692,0,0,33
20.02692,1,1,32
12.49444,0,1,25
22.08077,1,0,28
41.5625,0,0,25
51.52692,1,0,34
18.8,1,1,28
17.76346,0,0,31
9.553353,0,1,27
8.5,1,1,25
32.24615,0,0,34
17.10192,0,0,34
22.68077,1,0,34
16.17115,1,0,29
31.94615,1,1,31
15.54039,0,0,28
9.069231,0,0,33
8.769231,0,0,30
8.9,0,1,27
34.55,1,1,33
7.829327,1,0,27
11.05,0,1,31
28.14,0,0,34
21.78077,1,0,25
17.24231,0,0,33
14.53846,0,0,30
25.77692,1,1,27
22.28077,1,0,30
29.06154,0,0,31
21.32885,0,0,33
24.60385,1,0,34
17.22308,0,0,28
15.25426,1,1,33
15.87115,1,0,26
10.223077,0,0,33
8.384615,1,1,30
28.88077,0,0,34
7.146154,1,1,33
17.02308,0,0,26
19.26539,1,1,34
31.34615,0,0,25
13.015385,0,0,34
8.45,0,1,25
12.65,1,0,26
20.75148,0,0,30
14.48432,1,0,26
14.73846,0,0,32
20.40769,1,1,31
30.05577,1,1,27
8.919231,0,1,32
19.13427,0,0,34
13.95,0,0,27
13.69467,1,1,26
13.88376,1,1,32
23.56227,0,0,25
12.615385,1,1,30
20.68846,1,1,29
14.21539,0,1,34
20.99231,0,0,33
21.93077,1,1,27
23.82308,1,0,31
16.38889,0,0,25
15.16,0,0,28
7.878205,1,0,27
40.45,1,0,29
8.438462,0,1,32
27.48846,1,0,34
12.234615,1,1,31
22.15,0,0,34
13.22692,0,1,27
14.91923,1,1,29
17.32308,1,1,29
27.43846,0,0,34
26.37692,0,0,33
12.02574,1,0,31
24.53846,0,0,30
21.06923,1,1,28
34.05,0,0,28
5.855128,0,1,27
15.7,0,0,32
20.35769,1,0,30
25.92692,1,0,28
26.78846,1,0,27
21.93077,1,1,27
11.253846,0,0,26
16.62115,0,0,34
8.85,0,0,26
18.78461,1,1,34
46.17692,1,1,31
18.48427,1,0,27
16.00664,1,0,26
9.280769,0,1,26
12.115385,0,0,25
8.319231,1,0,25
12.35,0,1,27
22.03077,0,0,28
11.52574,1,0,26
10.623077,0,1,25
9.83502,0,1,28
12.115385,0,0,25
23.75385,0,0,26
14.73846,0,0,32
16.41154,0,1,30
22.35784,1,0,27
8.769231,0,0,30
20.76923,1,1,25
27.65,1,0,26
20.88252,0,0,34
18.81539,1,0,29
18.62564,1,1,26
14.73077,0,0,30
17.32308,0,0,29
12.315385,0,0,27
34.49423,1,1,31
11.211538,0,1,28
16.88626,0,1,32
23.62902,1,0,26
19.21026,1,1,28
27.23846,1,1,32
10.882693,0,1,30
36.25385,0,0,26
15.48077,0,0,25
15.96154,0,0,25
16.11241,1,0,30
15.84786,0,0,26
44.52692,0,0,27
18.18461,0,0,28
13.50769,0,1,25
39.02692,1,0,34
43.96538,1,1,31
17.32308,0,0,29
12.75,0,1,28
7.557693,0,1,28
10.892307,0,0,32
8.2041,1,1,25
13.48901,1,1,25
11.573077,0,0,34
11.85,0,0,31
5.822378,0,0,32
10.56282,1,0,25
50.69615,1,1,31
46.03846,1,0,32
11.988889,0,0,31
9.823077,0,0,29
19.79402,0,0,27
27.75,1,0,27
25.72692,1,0,26
27.35897,1,1,30
30.27308,1,0,33
28.9489,1,0,28
20.35769,0,1,31
23.25,1,0,32
25.94615,1,0,33
12.815385,1,1,32
33.71923,1,0,29
23.90385,1,0,27
25.57692,1,1,25
21.93077,1,1,27
38.10641,0,1,29
19.12143,0,1,26
20.22692,0,0,34
12.265385,0,1,27
12.315385,0,0,27
17.32308,1,1,29
8.24332,0,1,26
21.07692,0,0,30
9.530769,0,0,28
22.38077,1,0,31
20.07692,0,1,33
22.65784,1,0,30
27.03846,0,0,30
27.43846,1,1,34
28.1102,0,0,26
34.05,1,1,28
48.77308,0,0,31
19.72692,0,0,29
7.884615,1,1,25
28.00421,1,0,30
21.35,0,0,26
10.833333,0,0,25
12.65,0,1,27
14.34689,1,1,29
29.74231,1,1,33
36.90385,1,0,32
15.33462,1,1,28
21.99301,1,1,25
11.253846,0,0,26
10.492857,0,1,34
18.33461,0,1,30
44.03431,1,0,32
10.785714,1,1,25
14.03846,1,1,25
15.26923,0,1,33
13.32692,1,0,27
19.80769,0,0,25
20.12692,1,1,33
33.95,0,0,27
18.73461,0,1,34
16.84231,0,0,29
34.7,1,0,34
29.44231,1,1,30
15.11923,0,0,31
11.907509,0,1,28
30.07253,1,1,26
8.419231,0,1,27
18.73461,1,0,33
12.9,0,0,29
16.72521,0,1,31
31.12778,0,1,34
22.99231,1,1,28
10.261538,0,1,31
23.24231,0,1,31
19.54726,0,1,33
15.95,1,0,34
9.634694,1,1,29
10.611538,1,1,34
14.98461,1,0,33
12.265385,0,1,27
27.33846,0,0,33
23.13269,0,0,27
15.5,0,0,30
61.04231,1,0,33
9.119231,0,1,34
12.5,0,0,29
19.37692,1,0,25
31.64615,1,1,28
21.05148,0,0,33
7.457693,0,1,27
26.93846,0,0,29
16.49615,1,0,26
13.87692,0,0,33
20.45,0,1,30
22.38077,1,0,31
22.13077,1,1,29
22.43077,1,1,32
12.615385,0,0,30
14.43846,0,0,29
24.83461,1,1,32
22.38077,1,0,31
13.29676,0,0,27
16.68601,1,1,27
32.14615,1,1,33
12.415385,0,0,28
44.21538,1,0,33
23.09231,1,1,29
18.08461,0,0,27
24.40385,1,0,32
16.95192,0,1,33
13.07692,0,0,25
11.173077,0,0,30
29.37378,1,0,31
22.23077,1,1,30
17.27308,0,1,29
14.30769,0,1,33
43.5141,1,0,34
30.0094,1,1,33
19.36667,1,1,27
16.61154,1,0,31
19.33932,1,1,31
12.165385,0,1,26
14.93846,0,0,34
16.51154,1,0,30
17.47308,0,1,31
15.96154,0,0,25
12.194231,0,0,33
7.757693,0,1,30
11.751923,0,1,31
16.56154,1,1,31
13.57692,1,1,30
12.69615,0,0,26
7.757693,0,1,30
13.15,0,1,32
48.52308,1,0,28
25.41539,0,0,33
13.29615,0,0,32
18.43461,1,0,30
15.41923,0,0,34
22.33077,0,0,31
30.80385,0,0,34
15,0,0,25
13.46667,0,0,28
21.78077,0,1,26
15.31923,1,1,33
12.815385,0,0,32
13.67968,0,1,33
14.81923,0,0,28
19.80641,1,1,33
18.53461,0,1,32
25.08461,1,0,34
12.75641,0,0,25
25.32802,1,0,33
11.759312,0,1,27
48.09615,0,0,30
22.02428,0,0,26
37.86538,1,0,32
31.05,1,0,30
11.211538,0,1,28
12.715385,1,1,31
17.17308,1,0,27
18,0,0,30
23.88269,1,0,34
18.77564,1,0,27
25.79615,0,0,32
17.22308,0,0,28
57.84505,0,0,29
16.92308,0,0,25
61.14231,1,0,34
10.682693,0,1,28
16.16154,0,0,27
13.07692,1,1,25
13.27692,0,0,27
24.62115,1,0,26
17.50385,1,1,26
19.07157,1,0,26
17.47308,0,1,31
7.788462,0,0,25
27.38846,1,0,33
25.025,1,0,31
44.11538,1,0,32
10.292307,0,0,26
26.55427,1,0,30
15.41923,0,0,34
26.53846,0,0,25
25.52222,0,0,33
27.76923,0,1,33
22.14615,1,1,33
47.02051,1,0,29
12.915385,0,0,33
17.90726,1,0,29
31.39615,1,0,25
21.26923,1,1,30
13.065385,1,0,34
27.48846,1,0,34
13.25,0,1,33
35.39231,0,0,27
20.98846,0,0,32
17.82308,0,0,34
19.69615,0,1,34
11.173077,0,0,30
10.05,0,1,26
10.651,0,1,32
16.92308,0,0,25
45.65769,1,0,33
35.66154,1,0,34
40.91154,0,1,25
29.64231,1,1,32
18.66539,0,0,28
16.71154,0,1,33
4.913461,0,1,28
46.26923,1,1,30
32.09615,1,0,32
19.82692,1,1,30
49.20385,1,0,30
43.40676,1,1,26
23.14231,1,0,29
22.38077,1,0,31
16.48645,0,0,26
51.12692,1,0,30
55.73462,1,0,28
27.95,1,0,29
20.12692,1,1,33
50.87692,1,1,28
13.14501,0,1,28
16.74712,0,0,27
9.164286,0,1,25
22.71154,1,1,30
19.42564,0,0,34
15.45,0,1,30
28.69103,0,1,31
45.02692,0,0,32
12.565385,1,0,29
9.732653,0,0,31
7.58787,0,1,32
14.58451,1,0,31
17.72308,1,1,33
22.68077,1,0,34
29.7094,1,1,30
31.69615,1,0,28
11.273077,0,0,31
12.215385,0,0,26
23.77308,0,0,31
20.85714,0,0,30
33.41923,1,0,26
30.98461,1,1,31
39.96923,1,0,29
32.09615,1,0,32
26.93846,0,0,29
37.86538,1,0,32
12.424359,1,0,34
23.49595,1,1,30
21.01923,0,1,28
23.44231,1,0,32
18.25714,0,0,34
20.84386,0,0,33
7.407693,0,0,26
17.12308,1,1,27
14.03846,0,0,25
17.85385,0,1,30
24.93935,0,1,28
19.77692,1,0,29
24.33461,1,1,27
29.05678,1,1,25
24.12308,1,0,34
30.38461,1,1,25
26.12692,1,0,30
16.63636,0,0,30
21.93077,0,0,27
12.12574,0,1,33
9.975,0,0,31
10.561538,0,1,34
18.62692,0,0,28
14.2,0,1,30
28.96154,1,1,30
13.75,0,1,28
22.28846,0,1,33
10.011538,0,0,28
18.31539,0,1,25
18.56539,0,0,27
14.28846,0,1,28
17.47308,0,1,31
34.21923,1,0,34
8.45,1,0,34
12.375,0,0,30
14.63846,0,0,31
11.253846,0,0,26
14.91923,0,0,29
21.84113,1,0,33
8.869231,0,0,31
15.35,0,1,29
15.36923,0,1,34
27.23846,0,0,32
18.43461,0,1,31
24.93461,1,1,33
8.066667,1,1,34
35.90598,1,1,30
18.78461,0,0,34
17.72816,0,1,32
18.08461,0,0,27
13.42692,1,0,33
21.93077,0,0,27
14.50769,1,0,34
19.47692,0,1,27
18.92019,0,0,32
15.6226,0,1,33
18.725,0,0,31
19.93287,0,0,28
18.58461,1,1,32
22.43077,0,0,32
16.23077,0,1,33
21.3,0,1,26
23.59231,1,1,34
14.78846,0,1,33
23.34231,0,1,32
23.59231,0,0,34
9.811538,0,0,26
14.56923,0,1,26
13.62692,0,1,31
11.236095,1,1,31
15.31923,1,1,33
22.18077,0,1,30
13.015385,0,0,34
7.117307,0,1,26
14.025,0,0,34
26.73846,0,0,27
18.36539,1,1,25
13.97692,1,1,34
31.89615,1,0,30
20.10769,1,1,28
13.6,1,1,26
7.507693,0,0,27
22.68077,1,0,34
23.57308,1,1,29
18.20385,0,0,33
13.26667,0,1,29
16.79231,0,1,29
22.99231,1,1,28
8.569231,0,0,28
36.45385,1,1,28
14.63846,0,0,31
11.042307,0,1,34
51.22692,1,0,31
15.1,1,1,26
15.68077,0,0,27
58.33846,1,0,30
15.78077,1,1,28
10.132967,0,0,31
21.98077,1,0,27
18.99615,1,0,26
13.25,1,0,32
8.411538,0,1,25
18.15433,0,0,27
31.59615,1,0,27
24.88461,1,0,32
18.73461,0,1,34
16.99615,1,0,31
22.03077,0,0,28
7.716722,1,1,27
9.002381,0,1,31
11.303846,0,1,27
23.64231,1,0,34
14.68846,1,0,31
13.66958,0,1,33
9.6,0,1,34
27.63633,1,0,28
17.2056,0,0,32
11.303846,0,1,27
11.496154,0,1,25
16.51154,0,1,31
8.896154,0,1,26
11.523077,0,1,34
7.757693,0,1,30
19.72692,1,1,29
36.50385,1,0,28
31.84615,1,1,30
34.3,1,0,30
14.73846,1,1,32
22.33077,1,1,31
10.936095,0,0,28
13.42692,0,1,29
21.56621,1,1,27
16.11241,1,0,30
27.03846,0,0,30
13.07692,0,0,25
15.01923,1,1,30
9.553846,0,0,34
13.60769,0,1,26
17.8,0,0,28
19.44615,1,1,31
22.31154,1,1,26
12.215385,0,0,26
17.23571,0,1,30
41.81154,1,0,33
17.90385,0,0,30
11.023077,0,1,29
18.63894,0,1,33
16.81154,0,1,34
18.13461,0,1,28
13.32692,0,1,28
12.865385,1,0,32
22.43077,1,1,32
15.21539,0,0,31
14.96758,0,1,26
26.04815,0,0,29
17.57308,0,1,32
29.26154,1,1,33
40.75,1,0,32
23.49231,0,0,33
23.2,0,0,32
14.10769,0,1,31
11.753846,0,0,31
14.95,0,0,30
14.89941,0,1,33
33.74872,1,1,33
16.23077,0,1,33
18.26438,1,0,31
35.05128,0,0,30
19.57219,0,0,33
11,0,0,30
20.44402,1,0,33
32.96191,0,0,32
11.628572,1,1,27
19.52692,1,1,27
41.86154,1,1,34
29.79231,1,0,33
19.71667,1,0,30
17.52308,0,0,31
9.892857,0,1,28
15.27115,1,1,33
16.07051,1,0,32
17.42308,0,0,30
18.58461,1,1,32
12.44011,1,0,25
16.23077,0,1,33
31.68248,1,0,30
10.5,0,0,25
22.68077,1,0,34
17.62308,1,1,32
11.353846,0,0,27
19.58654,1,1,30
27.28846,1,0,32
28.49103,1,0,28
36.70385,1,0,30
27.03846,0,0,30
8.319231,0,1,26
20.9,0,0,34
9.65,0,1,32
13,0,0,30
15.45,1,0,29
36.22692,1,0,31
12.865385,0,1,33
12.284615,0,1,32
17.32244,0,0,33
10.392857,0,1,33
15.02496,0,1,28
13.17753,0,1,26
12.390659,0,1,31
7.630769,0,0,29
8.519231,0,1,28
23.06154,1,0,33
14.5915,0,0,25
26.55,0,0,34
22.23077,1,1,30
20.34186,0,0,29
22.68077,1,0,34
34.45,1,1,32
13.90769,0,1,29
11.77739,0,0,25
16.88601,0,0,29
23.81282,0,0,33
14.00769,0,1,30
10.461538,0,1,33
11.660375,0,1,29
36.56678,1,0,33
16.08681,0,0,29
14.87308,1,0,29
16.51429,1,1,28
21.46923,1,1,32
9.643407,0,1,31
11.391758,0,1,32
18.02885,0,0,25
18.28077,1,1,28
12.88269,0,1,25
15.62198,0,0,26
20.50769,0,0,32
18.9,0,0,34
11.745428,0,0,34
7.915385,1,1,33
18.48461,0,0,31
28.88077,1,1,34
28.49103,1,0,28
19.01539,1,0,31
19.72692,0,0,29
32.35983,1,1,33
21.73077,1,1,25
11.253846,0,0,26
12.6,0,0,26
36.78333,1,0,34
22.23077,0,0,30
11.963461,0,1,29
15.15,1,0,26
19.14615,0,0,28
15.77051,1,0,29
8.369231,0,0,26
26.05769,0,0,25
16.89231,0,1,30
32.29615,1,0,34
34.25,1,1,30
22.63077,1,1,34
15.43791,0,1,34
23.47912,0,0,26
17.77308,0,1,34
10.311538,0,0,31
14.7,0,0,31
15.77051,1,0,29
9.25947,0,1,33
20.69231,0,0,30
14.86923,0,1,29
16.86154,0,0,34
12.384615,0,1,33
17.13077,0,0,29
43.19829,0,0,26
34.45,0,0,32
14.82917,1,0,28
10.05,0,1,26
10.9,0,0,34
12.265385,0,1,27
34.55,0,0,33
14.92222,0,0,27
14.46923,0,1,25
28.3,0,0,33
18.78461,1,1,34
20.88846,1,1,31
22.03077,0,0,28
19.13427,0,0,34
13.9,0,0,33
12.094544,1,0,31
15.19039,0,1,25
24.10385,0,1,30
13.77692,0,0,32
16.17051,1,0,33
15.82051,0,0,30
15.88077,0,0,29
7.807693,1,1,30
24.68846,1,0,31
18.61539,0,1,28
22.58077,1,0,33
30.12308,1,1,32
28.06539,1,0,34
42.19231,1,0,32
32.09615,1,0,32
22.53077,1,1,33
19.18427,1,0,34
23.21282,0,0,27
8.044231,0,0,29
12.865385,0,1,33
26.12692,1,0,30
32.26191,1,1,25
22.08077,1,0,28
31.22778,1,0,34
12.79011,0,0,29
13.17146,0,1,31
20.22692,1,1,34
12.595833,1,1,27
17.75385,0,1,29
19.39615,1,0,30
20.8782,1,0,32
16.61154,0,1,32
14.2,1,1,32
5.926574,0,0,25
18.73461,1,0,33
12.615385,0,0,30
25.40577,1,0,30
32.29615,1,0,34
20.11667,1,0,34
23.11154,0,0,34
36.90385,1,0,32
12.965385,0,1,34
12.44011,0,1,26
19.63352,1,0,31
12.915385,0,0,33
12.209009,0,0,32
15.77019,1,0,29
12.238462,1,1,32
11.853846,0,0,32
23.82308,1,0,31
12.915385,1,1,33
14.23846,0,0,27
16.86154,1,1,34
12.365385,0,1,28
13.86923,0,0,31
15.26923,0,1,33
17.18601,0,0,32
12.871871,0,0,34
20.25769,0,1,30
15.85,0,1,34
23.49231,1,1,33
15.31923,0,0,33
11.991771,0,0,26
16.41682,0,0,30
17.77308,0,1,34
39.30769,1,0,32
10.892307,0,0,32
17.53532,1,0,28
14.43846,1,1,29
19.90769,1,1,26
17.98461,1,1,26
15,0,0,25
24.15385,0,0,30
39.10769,1,0,30
20.22692,1,1,34
13.87308,1,1,32
27.75897,1,1,34
17.52179,1,0,26
44.73558,0,0,31
16.71154,1,0,32
16.51154,0,1,31
20.87607,0,0,25
25.37222,1,0,31
21.86244,1,0,34
15.8,1,1,33
25.60769,0,0,33
18.78461,0,0,34
9.572689,0,1,29
18.2,0,0,32
18.73461,0,1,34
24.53461,1,1,29
24.41752,1,0,30
18.84103,1,1,32
33.15769,1,0,33
18.875,0,1,33
27.13846,0,0,31
49.12308,1,0,34
17.87308,1,0,34
17.67308,0,1,33
15.58077,0,0,26
22.00342,0,0,32
13.52692,1,0,29
13.96579,0,1,27
27.28846,1,0,32
44.31538,1,0,34
21.26923,0,0,30
16.88626,0,1,32
18.98947,1,1,32
22.08077,1,0,28
22.61154,1,1,29
32.8,1,1,28
12.965385,0,1,34
10.75,0,1,28
9.830769,0,0,31
40.28225,0,0,33
6.565385,0,0,32
16.36154,0,0,29
13.18956,0,1,28
37.36538,1,0,27
12.235714,0,1,30
17.32308,0,0,29
14.91667,0,1,33
43.0141,1,0,29
12.115385,1,1,25
16.61154,1,0,31
17.7,0,0,27
24.02308,0,1,34
16.08333,1,0,27
21.68077,0,1,25
21.73077,0,0,25
24.05385,1,1,29
24.20385,1,0,30
12.565385,0,1,30
20.15769,0,1,29
13.81731,0,0,30
29.42378,0,0,32
29.77308,1,0,28
26.40427,1,1,29
27.15,0,1,32
24.14017,0,0,32
36.14231,1,0,34
27.02637,1,1,34
21.06923,0,0,28
24.43461,1,1,28
22.66154,0,1,30
13.23376,0,1,26
22.33077,0,0,31
32.80769,0,0,30
20.92885,0,0,29
16.80256,0,0,27
12.565385,1,0,29
26.30769,0,1,28
17.67933,0,0,33
12.3,0,0,33
10.461538,0,1,33
12.180769,0,1,30
13.15641,0,0,29
16.22115,0,0,30
23.33461,1,0,29
18.53669,1,1,33
29.61579,1,1,33
26.12692,1,0,30
17.72308,1,1,33
14.41111,0,0,33
19.82692,0,0,30
15.53846,0,0,30
10.992307,1,1,33
20.22692,0,0,34
15.31923,0,0,33
12.64011,0,1,28
11.703846,0,1,31
11.753846,0,0,31
22.09658,0,0,34
51.47692,1,1,34
24.35385,1,1,32
8.519231,0,1,28
18.5967,0,0,28
21.8,0,1,31
11.133333,1,1,28
14.51923,0,0,25
10.71282,0,0,27
15.65,0,1,28
12.865385,0,1,33
29.89573,0,0,34
9.307051,0,1,27
7.6125,0,1,33
16.12308,1,1,32
22.85192,0,0,29
18.78461,0,0,34
14.08846,0,1,26
15.9,1,1,34
11.947009,0,0,34
15.36581,0,0,34
15.31923,1,1,33
19.79615,1,0,34
15.26923,0,1,33
29.28654,0,0,34
30.69359,1,0,34
16.16154,1,1,27
21.36239,0,0,32
21.95,0,0,32
25.67692,0,0,26
16.64615,0,0,28
13.9899,0,0,28
4.647902,0,1,26
20.09402,0,0,30
16.26539,1,1,29
8.178205,0,1,31
31.89615,1,0,30
13.95769,1,1,29
17.52308,0,0,31
51.17692,1,1,31
15.15769,1,0,28
28.83077,1,0,33
14.23606,0,0,26
18.20624,0,1,27
13.70769,0,1,27
25.74615,1,0,31
16.18077,0,0,32
24.57526,1,1,31
49.02308,1,0,33
36.26703,0,0,33
29.28753,1,1,33
27.60421,1,0,26
25.08461,1,0,34
18.43461,0,1,31
24.13461,0,0,25
21.25,0,0,25
34.5,1,0,32
20.17692,0,1,34
19.74615,0,0,34
16.86154,0,0,34
21.07659,0,0,31
21.93077,0,0,27
10.111538,0,0,29
13.9,0,1,27
13.9,0,1,27
24.25385,1,1,31
9.859772,0,1,26
14.06795,0,1,29
21.08846,0,0,33
14.79231,0,1,34
28.4,0,0,34
19.70177,0,1,26
22.03077,0,0,28
22.23077,1,1,30
20.76923,1,1,25
19.13627,1,0,34
13.34615,0,1,33
21.31923,0,1,31
34.79423,1,1,34
20.39402,1,1,33
11.373077,1,1,32
10.561538,0,1,34
20.07692,0,1,33
21.98077,1,0,27
21.35769,1,1,28
28.3,0,0,33
8.634615,0,1,33
23.4,0,0,34
19.42564,0,0,34
8.538462,0,1,33
14.68846,0,1,32
31.67143,0,0,31
12.094871,1,1,28
11.188867,1,0,29
18.08461,0,0,27
25.99615,0,0,34
21.18846,0,0,34
9.311538,0,1,34
18.78407,1,0,28
18.68461,0,0,33
22.86539,1,0,27
32.14615,1,1,33
7.8,0,0,28
15.16923,0,1,32
14.96923,0,1,30
19.16539,0,0,33
13.77632,0,1,33
13.62115,1,1,27
13.13461,0,1,28
16.27521,0,0,26
17.80385,0,0,29
20.73846,1,0,29
24.16752,1,1,28
12.55,0,1,30
60.49231,0,0,28
28.58077,0,0,31
34.21923,1,0,34
49.07308,0,0,34
18.43461,0,1,31
17.34231,0,0,34
18.30385,0,0,34
13.60769,0,1,26
21.61923,0,1,34
13.12692,0,1,26
12.534615,0,0,34
15.95,1,0,34
19.42564,0,0,34
14.325,0,1,26
7.988462,0,1,25
11.653846,0,0,30
19.97692,1,0,31
36.62308,1,0,34
13.85089,0,0,32
21.28909,1,1,34
11.073077,0,0,29
14.43846,0,0,29
16.34103,0,0,32
11.163462,1,0,27
15.85,1,0,33
24.16923,0,0,34
18.28461,1,1,29
40.68077,1,1,27
14.51923,0,1,28
29.52308,1,1,26
32.29615,1,0,34
11.397009,0,1,29
22.53077,0,0,33
44.04829,1,0,34
11.7,0,0,32
14.43846,1,1,29
8.438462,0,1,32
15.69231,0,0,30
8.034615,0,1,27
22.18077,1,0,29
16.11683,1,0,28
27.18846,1,0,31
23.4,1,1,34
54.73205,1,0,34
18.4033,1,0,29
6.646154,0,0,28
16.375,0,1,33
18.25385,1,0,33
19.20577,1,1,31
34.15048,0,0,29
39.53846,1,1,30
31.93248,1,1,33
36.91154,1,0,34
27.23846,1,1,32
14.93846,0,0,34
16.88626,0,1,32
19.87692,1,0,30
49.60385,1,0,34
33.71923,1,0,29
23.82245,0,1,33
19.58846,1,0,30
46.42308,0,0,25
20.24853,1,0,33
38.82009,1,0,33
23.03864,1,0,33
19.82692,0,0,30
36.30385,1,0,26
18.30385,0,0,34
16.71154,0,1,33
