ahe,female,age,yrseduc,location
38.46154022,1,61,19,south
8.012820244,0,27,16,south
15.38461494,1,27,16,south
12.01923084,1,27,13,south
25.96153831,1,60,14,south
9.615385056,1,53,12,south
30.76922989,0,54,12,south
43.26922989,1,53,16,south
19.23077011,1,56,14,south
15.38461494,0,51,13,midwest
6.837606907,0,31,14,south
19.23077011,1,40,12,south
15,1,53,13,south
12.30769253,0,43,12,south
29.4871788,0,40,16,south
8.653845787,0,38,12,south
13.46153831,1,32,12,south
20.67307663,0,45,12,south
11.05769253,1,47,12,south
21.92307663,0,52,14,south
14.42307663,0,42,12,south
7.211538315,1,55,9,south
11.53846169,1,31,14,south
11.53846169,1,37,16,south
7.692307472,0,41,16,south
15.18218613,1,45,12,south
13.22115421,1,62,12,south
12.98076916,0,27,16,south
19.23077011,0,58,16,south
6.730769157,0,36,14,south
20.2429142,0,46,12,south
16.36661148,0,59,13,south
22.11538506,0,35,13,south
20.19230843,1,37,12,south
19.23077011,0,39,13,south
12.01923084,0,36,11,south
13.46153831,1,59,12,south
8.653845787,0,36,13,south
8.653845787,1,40,13,south
11.53846169,0,22,13,south
7.142857075,1,30,14,south
27.27272797,1,55,20,south
19.23077011,1,49,13,south
19.23077011,1,43,16,south
9.48317337,0,50,12,south
18.13186836,1,50,13,south
8.653845787,0,51,13,south
13.94230747,0,45,11,south
18.75048065,0,30,16,south
22.59615326,0,41,12,south
26.44230843,0,40,12,south
10.09615421,1,49,12,south
28.84615326,0,53,14,south
28.84615326,0,26,12,south
20.67307663,1,55,16,south
10.57692337,1,29,16,south
22.11538506,1,41,14,south
19.23077011,0,55,6,south
18.26922989,0,37,12,south
9.440559387,1,45,13,south
12.98076916,0,25,11,midwest
10,0,22,12,midwest
7.692307472,1,29,9,south
9.615385056,0,32,13,midwest
25.96153831,1,39,12,south
13.46153831,1,56,11,south
9.615385056,0,35,13,northeast
28.84615326,0,59,16,south
23.07692337,0,44,13,south
17.03296661,1,29,16,south
19.23077011,0,31,13,south
36.05769348,0,28,13,south
13.46153831,1,49,12,south
10.41666698,0,26,12,midwest
34.61538315,0,58,19,south
29.9145298,0,50,18,south
13.73626328,0,34,16,south
5.128205299,1,38,16,south
8.805667877,1,37,9,south
24.03846169,1,44,18,south
16.58653831,0,32,12,south
12.01923084,1,36,12,south
21.63461494,0,43,16,northeast
9.090909004,0,37,12,northeast
16.82692337,1,37,18,northeast
11.53846169,0,32,16,northeast
18.75,0,47,12,northeast
25,0,41,12,northeast
25,0,27,16,northeast
16.875,1,26,16,northeast
20.5128212,1,47,16,northeast
14.42307663,0,45,13,northeast
18.26922989,0,57,16,northeast
6.730769157,1,55,12,northeast
20.67307663,0,28,13,northeast
14.42307663,1,27,16,northeast
13.11188793,0,49,12,northeast
21.06227112,1,42,14,northeast
12.98076916,0,41,12,northeast
5.868269444,1,52,16,northeast
18.26778793,0,56,16,northeast
8.952254295,1,39,12,northeast
15.38461494,0,25,13,northeast
18.5,1,24,14,northeast
6.734694004,1,25,16,northeast
10.48951054,1,53,13,northeast
60.09615326,0,49,16,northeast
24.03846169,0,43,16,northeast
43.26922989,0,53,16,northeast
15.38461494,1,54,16,northeast
23.55769157,0,53,16,northeast
25.64102554,0,44,14,northeast
9.615385056,1,42,16,northeast
14.56730747,1,44,12,northeast
16.34615326,0,45,12,northeast
14.51378822,1,56,13,northeast
14.42307663,0,44,16,northeast
14.42307663,1,26,16,northeast
25,0,38,12,northeast
13.70192337,1,27,16,northeast
17.09401703,1,51,13,northeast
19.47115326,1,41,16,northeast
9.5,1,55,16,northeast
8.653845787,0,50,12,northeast
8.413461685,1,50,12,northeast
20.19230843,1,48,12,northeast
3.605769157,1,57,12,northeast
15.38461494,0,54,13,northeast
18.46153831,0,25,16,northeast
13.46153831,1,24,16,northeast
8.653845787,0,23,16,northeast
26.22377586,0,42,14,northeast
18.36538506,1,28,18,south
24.03846169,0,53,14,south
16.34615326,1,26,14,south
17.78846169,1,48,14,south
19.23077011,0,56,18,south
10.98901081,1,56,16,south
28.84615326,0,40,12,south
28,0,49,18,south
57.69230652,0,43,16,south
10.43956089,0,30,19,south
51.92307663,0,37,16,south
14.23076916,0,25,16,south
13.84615421,1,24,16,south
16.86390495,0,61,18,south
28.89422989,1,34,16,south
38.46154022,0,43,12,south
28.84615326,1,28,16,south
20.19230843,0,33,12,south
36.05769348,0,45,18,northeast
7.692307472,1,43,14,northeast
61.96581268,0,52,14,northeast
15.38461494,1,41,13,northeast
3.365384579,0,45,12,northeast
29.61538506,0,55,16,northeast
21.63461494,1,59,14,northeast
15.18028831,1,44,18,northeast
42.73504257,1,54,12,northeast
36.32478714,1,58,12,northeast
22.59615326,0,40,13,northeast
25.48077011,0,35,12,northeast
22.00854683,0,58,16,northeast
14.81434917,1,56,12,northeast
24,0,60,18,northeast
52.88461685,0,44,16,northeast
21.36752129,0,43,16,northeast
13.17567539,1,55,18,northeast
38.46154022,0,48,19,northeast
30,0,39,18,northeast
10.2564106,1,64,16,northeast
19.23077011,0,51,12,northeast
23.07692337,0,29,18,northeast
23.07692337,1,40,18,northeast
12.5,0,25,12,northeast
23.50427437,0,34,16,northeast
30.76922989,1,36,14,northeast
32.96703339,1,45,14,northeast
29.80769157,0,61,12,northeast
40.86538315,0,53,12,northeast
12.98076916,1,52,10,northeast
12.99376297,1,51,12,northeast
7.211538315,1,24,14,northeast
22.59615326,1,50,12,northeast
29.80769157,1,36,16,northeast
12.56978035,1,54,16,northeast
32.05128098,1,51,18,northeast
21.63461494,0,46,12,northeast
16.82692337,0,50,16,northeast
16.82692337,1,47,12,northeast
12.98076916,0,28,12,northeast
12.5,1,51,12,northeast
11.88811207,1,43,12,midwest
19.23077011,0,41,13,midwest
14.61538506,1,36,16,midwest
29.96422195,1,35,18,midwest
27.11538506,1,58,16,midwest
25,0,43,16,midwest
19.61538506,0,50,12,midwest
23.07692337,1,43,18,midwest
33.65384674,0,48,16,midwest
21.56862831,0,51,12,midwest
10.09615421,1,50,12,midwest
12.01923084,0,24,14,midwest
12.01923084,0,50,12,midwest
14.42307663,1,49,14,midwest
10.38461494,0,24,16,midwest
21.63461494,0,54,13,midwest
20.19230843,0,57,16,midwest
13.94230747,1,55,14,midwest
23.84615326,0,36,16,midwest
23.84615326,1,33,16,midwest
17.1404686,1,27,12,midwest
57.69230652,0,42,18,midwest
12.01923084,0,61,12,midwest
9.615385056,0,44,12,midwest
16.82692337,1,45,12,midwest
21.34615326,1,46,14,midwest
17.30769157,0,36,12,midwest
32.60869598,0,47,16,midwest
33.41345978,1,37,16,midwest
40.86538315,0,59,13,midwest
6.75,1,46,13,midwest
6.923077106,1,49,12,midwest
4.700854778,1,22,13,midwest
25,1,55,18,midwest
22.11538506,1,34,13,midwest
9.067307472,1,53,13,midwest
17.65994453,1,46,12,midwest
14.42307663,0,30,12,midwest
34.3406601,0,62,13,midwest
13.94230747,1,47,12,midwest
19.71153831,0,51,12,midwest
7.211538315,1,22,12,midwest
14.42307663,1,54,13,midwest
25.30364418,1,45,16,midwest
20.19230843,1,50,12,midwest
14.42307663,0,30,16,midwest
10.01602554,0,44,16,midwest
13.46153831,0,39,12,midwest
13.75,0,27,13,south
20.19230843,1,49,13,midwest
7.211538315,0,41,12,midwest
6.25,0,30,11,west
27.88461494,0,48,16,midwest
2.403846264,0,21,13,midwest
13.46153831,0,33,14,midwest
12.82051277,1,28,13,midwest
7.76556778,1,57,12,midwest
40.86538315,0,35,20,midwest
28.84615326,1,33,18,midwest
35.95317841,0,39,16,midwest
10.43956089,1,33,16,midwest
20.625,0,47,13,midwest
13.75,0,60,10,midwest
21.63461494,0,22,13,midwest
26.44230843,0,55,16,midwest
52.88461685,1,48,18,midwest
16.82692337,1,47,16,midwest
20.19230843,1,26,13,midwest
20.38461494,0,47,13,midwest
12.98076916,1,51,14,midwest
30.98290634,1,49,16,midwest
10.76923084,1,49,13,south
25,0,39,18,south
6.730769157,0,33,16,northeast
19.23077011,0,61,16,northeast
16.48351669,1,56,16,northeast
49.45055008,0,33,18,northeast
33.65384674,1,40,16,northeast
25,1,58,18,northeast
11.29807663,1,54,13,northeast
12.98076916,1,61,18,northeast
10.83916092,1,57,12,northeast
9.090909004,0,50,12,northeast
6.923077106,1,21,12,northeast
13.46153831,1,31,14,northeast
21.15384674,0,64,13,northeast
12.01923084,0,50,11,northeast
12.01923084,1,39,12,northeast
26.77884674,1,61,13,northeast
26.92307663,0,46,18,northeast
12,1,34,13,northeast
23.6378212,0,35,13,northeast
11.53846169,0,34,14,northeast
19.23077011,0,47,12,northeast
19.23077011,0,44,16,northeast
25.96153831,0,33,16,northeast
42.30769348,1,52,12,northeast
11.53846169,1,22,16,northeast
21.63461494,0,38,12,northeast
28.36538506,1,32,16,northeast
29.9145298,1,46,16,northeast
24.03846169,0,46,16,northeast
9.955494881,0,52,13,northeast
9.955494881,1,48,12,northeast
9.134614944,0,51,12,northeast
16.82692337,0,36,10,northeast
14.42307663,0,24,9,south
12.98076916,0,23,12,northeast
8.653845787,0,22,10,northeast
30.6837616,0,37,16,northeast
47.59615326,0,58,13,northeast
15.38461494,0,41,14,northeast
7.5,1,32,12,northeast
9.134614944,1,40,12,northeast
16.82692337,0,39,12,northeast
5.958333492,0,49,6,northeast
29.32692337,0,57,16,northeast
42.30769348,0,50,19,northeast
40.86538315,0,52,16,northeast
11.09467411,0,46,12,northeast
14.42307663,1,45,12,northeast
18.26922989,1,47,16,northeast
17.94871712,0,25,16,northeast
25,0,50,16,northeast
19.23077011,1,48,12,northeast
31.25,0,35,16,northeast
5,1,41,12,northeast
5.714285851,1,60,10,northeast
8.653845787,0,53,12,northeast
8.11965847,0,45,8,northeast
20.32966995,1,57,14,northeast
19.23077011,0,56,13,northeast
7.211538315,1,26,12,northeast
7.211538315,1,23,13,northeast
12.5,0,22,12,northeast
6.25,1,22,12,northeast
22.11538506,0,30,12,northeast
24.03846169,0,41,16,northeast
22.11538506,0,28,16,northeast
25.27472496,0,31,16,northeast
54.9450531,0,53,18,northeast
50.48077011,1,51,18,northeast
48.07692337,0,53,13,northeast
32.96703339,1,46,16,northeast
42.26190567,1,56,16,northeast
28.84615326,1,59,18,northeast
14.42307663,0,28,13,northeast
27.32793617,1,41,18,northeast
33.65384674,0,45,18,northeast
26.44230843,1,41,16,northeast
19.23077011,1,32,12,northeast
20.60439491,1,26,12,northeast
23.50427437,0,37,13,northeast
31.25,0,49,13,northeast
7.47863245,0,28,10,northeast
13,0,47,13,northeast
20.0854702,1,27,18,northeast
26.92307663,0,27,16,northeast
7.692307472,0,34,12,northeast
8.17307663,0,21,13,northeast
36.05769348,0,34,16,northeast
46.63461685,1,35,16,northeast
12.01923084,1,36,12,northeast
23.5,0,36,13,northeast
36.05769348,1,45,18,northeast
14.9572649,0,55,18,northeast
26.92307663,0,50,12,northeast
13.46153831,1,47,12,northeast
8.75,0,58,13,northeast
23.5,1,50,12,northeast
15.86538506,1,35,12,northeast
19.23077011,1,60,12,northeast
25.64102554,0,57,16,northeast
36.05769348,0,39,16,northeast
21.63461494,1,39,13,northeast
28.5714283,0,51,12,northeast
4.326922894,0,49,12,northeast
30.36437225,0,58,16,northeast
6.6433568,1,55,14,northeast
18,0,49,12,northeast
9.5,0,33,12,northeast
27.77777863,1,29,12,northeast
16.82692337,0,58,12,northeast
24.03846169,0,48,18,northeast
14.90384579,0,46,12,northeast
6.730769157,0,21,12,northeast
3.846153736,0,24,12,northeast
46.15384674,0,33,20,northeast
22.00854683,1,51,18,northeast
21.55172348,0,25,16,northeast
23.07692337,0,60,12,northeast
18.26922989,0,32,13,northeast
26.92307663,1,53,16,northeast
24.03846169,0,38,14,northeast
24.03846169,0,27,19,northeast
10.9375,1,31,13,northeast
4.375,1,32,12,northeast
26.44230843,1,40,16,northeast
14.28571415,0,32,16,west
6.25,0,35,12,northeast
5.769230843,0,60,18,northeast
6.593406677,1,42,8,northeast
31.33903122,1,55,18,northeast
17.30769157,1,44,13,northeast
20.5128212,0,47,12,northeast
13.94230747,1,35,12,northeast
21.63461494,0,30,16,northeast
25.98752594,0,32,18,northeast
10.09615421,1,41,12,northeast
10.38461494,1,58,14,northeast
22.72727203,0,47,12,northeast
25.96153831,1,48,18,northeast
8.17307663,0,43,10,northeast
10.98901081,0,30,16,northeast
19.23077011,0,57,16,northeast
33.65384674,1,57,12,northeast
52.88461685,0,51,19,northeast
55.76922989,1,50,18,northeast
9.134614944,1,26,16,northeast
14.42307663,1,30,16,northeast
33.65384674,1,41,16,northeast
7.211538315,1,45,13,northeast
14.66346169,0,48,16,northeast
8.791209221,1,45,10,northeast
14.01126385,0,28,16,northeast
39.42307663,0,42,16,northeast
14.42307663,0,59,18,northeast
13.73626328,0,30,13,northeast
22.92899323,0,42,13,northeast
16.82692337,1,43,13,northeast
24.90384674,1,50,18,northeast
40.38461685,0,52,16,northeast
29.9145298,0,59,13,northeast
53,0,21,14,northeast
11.91471577,1,51,12,northeast
56.13305664,1,41,18,northeast
13.17307663,0,54,12,northeast
11.95426178,1,31,9,northeast
7.796257973,0,23,12,northeast
6.410256386,0,51,12,northeast
15.38461494,1,51,12,northeast
25.96153831,0,38,14,south
13.94230747,1,33,14,south
19.71153831,0,39,13,south
13.18681335,1,37,12,south
12.5,1,55,14,south
34.61538315,0,46,13,south
8.653845787,1,21,12,south
7.692307472,1,38,12,south
11.53846169,0,34,12,south
10.98901081,0,40,13,south
4.807692528,1,33,14,south
18.3150177,0,33,12,south
7.111111164,1,43,12,south
9.467455864,0,44,9,south
20.0854702,0,36,18,south
36.05769348,1,31,16,south
31.25,0,32,14,south
24.03846169,0,34,14,south
8.17307663,0,24,13,south
12.98076916,0,29,12,south
10,1,28,6,south
8.9375,0,50,14,south
12.01923084,1,22,13,northeast
23.50427437,1,25,13,south
8.653845787,0,56,16,south
11.53846169,1,35,12,south
5.769230843,0,26,12,south
9.615385056,1,37,12,south
12.01923084,0,38,12,south
41.25873947,0,40,16,south
15,1,44,13,south
22.98311424,0,57,14,midwest
14.42307663,1,44,12,midwest
8.653845787,1,23,16,midwest
33.65384674,1,37,18,midwest
36.75213623,0,35,18,midwest
17.96558762,0,28,12,midwest
24.03846169,0,61,12,midwest
10.57692337,1,23,12,midwest
10.57692337,1,43,12,midwest
14.42307663,0,38,12,midwest
36.05769348,0,59,13,midwest
19.23077011,0,32,13,midwest
11.05769253,1,36,10,midwest
19.79166603,0,36,14,midwest
15.38461494,0,49,13,midwest
16.82692337,1,50,12,midwest
8.653845787,0,29,12,midwest
5.048077106,1,24,16,midwest
48.07692337,0,59,16,midwest
16.82692337,1,58,16,midwest
13.84615421,1,34,12,midwest
13.46153831,1,34,14,midwest
18.75,0,34,12,midwest
16.82692337,1,56,18,midwest
21.875,0,28,16,midwest
14.42307663,0,31,14,midwest
24.51922989,0,54,14,midwest
24.03846169,1,51,12,midwest
5.555555344,1,51,12,midwest
12.01923084,1,54,12,midwest
14.90384579,1,50,13,midwest
17.94871712,1,37,16,midwest
31.25,0,52,13,midwest
24.03846169,0,23,16,midwest
8.75,0,50,12,midwest
27.98077011,1,58,12,midwest
19.23077011,0,34,12,midwest
10.57692337,1,33,12,midwest
22.59615326,0,54,12,midwest
12.01923084,1,51,13,midwest
30.28846169,0,54,13,midwest
26.44230843,1,54,18,midwest
18.46153831,0,31,16,midwest
8.653845787,1,30,14,midwest
15.86538506,0,33,14,midwest
23.07692337,0,55,18,midwest
20.97902107,1,47,12,midwest
13.07692337,1,51,13,midwest
19.23077011,0,58,12,midwest
12.01923084,1,55,12,midwest
12.01923084,0,34,12,midwest
18.87574005,0,43,13,midwest
34.61538315,0,56,14,midwest
8.850000381,1,38,12,midwest
14.90384579,0,49,12,midwest
10.01602554,1,36,12,midwest
30,1,55,13,midwest
9.622115135,1,32,16,midwest
12.21955109,1,30,14,midwest
23.07692337,0,35,18,midwest
16.34615326,1,53,16,northeast
19.35096169,1,54,16,northeast
24.77810669,1,47,12,northeast
12.69230747,0,40,13,northeast
18.18181801,1,35,16,northeast
13.66396809,1,55,12,northeast
5.5,0,32,12,northeast
9.370562553,1,37,12,northeast
8.75,1,35,12,northeast
16.63201714,0,49,12,northeast
30.44871712,1,42,16,south
12.82051277,0,33,13,northeast
13.02083302,0,63,12,northeast
14.42307663,1,26,14,northeast
18.80341911,0,31,18,northeast
27.83400726,0,56,14,northeast
21.63461494,0,34,18,south
12.5,1,55,13,northeast
15.18218613,1,57,13,northeast
18.26922989,1,43,16,northeast
12.5,1,41,13,northeast
12.5,0,45,13,northeast
25.80971718,0,51,18,northeast
11.05769253,1,36,14,northeast
21.15384674,0,39,12,northeast
37.30769348,0,45,18,northeast
21.63461494,1,35,18,northeast
24.72527504,0,35,16,northeast
12.82051277,0,45,12,northeast
28.79807663,0,26,16,northeast
15.38461494,0,24,14,northeast
19.18269157,1,48,13,northeast
13.50245476,0,35,12,northeast
15.22435856,0,61,16,northeast
16.97802162,1,59,13,northeast
8.653845787,1,43,10,northeast
21.63461494,0,48,12,northeast
8.012820244,1,59,12,northeast
20.19230843,0,63,12,northeast
10.09615421,0,50,12,northeast
19.23077011,0,24,16,northeast
12.5,1,29,12,northeast
12.01923084,0,33,11,northeast
9.615385056,1,34,14,northeast
31.25,1,49,18,northeast
19.23077011,1,21,14,midwest
22.11538506,0,23,12,northeast
14.42307663,1,57,12,northeast
9.807692528,0,45,13,northeast
19.23077011,0,40,16,northeast
12.98076916,0,22,13,northeast
13.46153831,0,21,14,northeast
13.46153831,0,43,12,northeast
14.67611313,1,47,12,northeast
19.23077011,0,36,16,northeast
14.19413948,1,30,16,northeast
12.5,1,42,12,northeast
26.74326897,0,38,12,northeast
15.59251595,0,54,13,northeast
2.5,1,32,12,northeast
27.94871712,0,42,16,northeast
11.29759598,0,21,12,northeast
12.01923084,0,56,13,northeast
35.04273605,0,47,14,northeast
32.41758347,0,46,12,northeast
19.78022003,1,43,16,northeast
35,0,47,13,northeast
17.2857151,1,52,10,northeast
10.09615421,1,43,11,northeast
14.42307663,0,42,12,northeast
12.5,0,31,12,northeast
21.63461494,1,30,16,northeast
19.13461494,1,39,13,northeast
50.5366745,0,50,16,northeast
34.61538315,0,54,18,south
25.96153831,1,54,18,south
12.01923084,1,44,12,south
11.44688606,1,41,14,south
17.78846169,1,61,16,south
17.30769157,0,41,12,south
12.98076916,1,39,12,south
24.72527504,1,57,13,south
7.403846264,1,43,12,south
14.17004013,0,50,12,south
17.26922989,1,51,13,south
18.22115326,1,50,12,south
25,0,52,12,south
22.59615326,0,42,12,south
12.11538506,1,48,12,south
10.57692337,1,49,10,south
17.30769157,0,48,13,south
38.46154022,1,50,18,south
8.241758347,0,21,13,south
20.60439491,0,42,14,south
4.945055008,1,31,18,south
23.55769157,0,25,13,south
19.23077011,1,58,14,south
12.98076916,0,36,8,south
10.09615421,1,34,12,south
19.23077011,0,43,12,south
12.83653831,1,52,12,south
17,1,42,12,south
21,0,43,12,south
30.3921566,1,37,16,midwest
38.46154022,0,40,13,south
6.730769157,1,30,12,south
13.46153831,0,27,14,south
15.38461494,0,31,13,south
11.5625,1,51,14,south
12.02019215,0,48,12,south
3.125,0,34,13,south
17.36923027,1,30,14,south
20.19230843,0,50,12,south
8.653845787,1,37,12,south
16.66666603,0,54,16,south
13.51351357,1,42,12,south
38.46154022,0,41,19,northeast
